This file contains run/runlet list for all the slugs in run1 after 25 %
mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and slug=42 and runlet.full_run='false' order by runlet.run_number, segment_number;
+------------+----------------+
| run_number | segment_number |
|      12077 |              8 | 
|      12077 |              9 | 
|      12077 |             10 | 
|      12078 |              0 | 
|      12078 |              1 | 
|      12078 |              2 | 
|      12078 |              3 | 
|      12078 |              4 | 
|      12078 |              5 | 
|      12078 |              6 | 
|      12078 |              7 | 
|      12078 |              8 | 
|      12078 |              9 | 
|      12079 |              0 | 
|      12079 |              1 | 
|      12079 |              2 | 
|      12079 |              3 | 
|      12079 |              4 | 
|      12079 |              5 | 
|      12079 |              6 | 
|      12079 |              7 | 
|      12079 |              8 | 
|      12079 |              9 | 
|      12079 |             10 | 
|      12079 |             11 | 
|      12079 |             12 | 
|      12080 |              0 | 
|      12080 |              1 | 
|      12080 |              2 | 
|      12080 |              3 | 
|      12080 |              4 | 
|      12080 |              5 | 
|      12080 |              6 | 
|      12080 |              7 | 
|      12080 |              8 | 
|      12081 |              0 | 
|      12081 |              1 | 
|      12081 |              2 | 
|      12081 |              3 | 
|      12081 |              4 | 
|      12081 |              5 | 
|      12081 |              6 | 
|      12081 |              7 | 
|      12081 |              8 | 
|      12081 |              9 | 
|      12082 |              0 | 
|      12082 |              1 | 
|      12082 |              2 | 
|      12082 |              3 | 
|      12082 |              4 | 
|      12083 |              0 | 
|      12083 |              1 | 
|      12083 |              2 | 
|      12083 |              3 | 
|      12083 |              4 | 
|      12083 |              5 | 
|      12083 |              6 | 
|      12083 |              7 | 
|      12083 |              8 | 
|      12083 |              9 | 
|      12083 |             10 | 
|      12083 |             11 | 
|      12084 |              0 | 
|      12084 |              1 | 
|      12085 |              0 | 
|      12086 |              0 | 
|      12086 |              1 | 
|      12086 |              2 | 
|      12086 |              3 | 
|      12086 |              4 | 
|      12086 |              5 | 
|      12086 |              6 | 
|      12086 |              7 | 
|      12087 |              0 | 
|      12088 |              0 | 
|      12089 |              0 | 
|      12090 |              0 | 
|      12091 |              0 | 
|      12092 |              0 | 
|      12093 |              0 | 
|      12094 |              0 | 
|      12095 |              0 | 
|      12095 |              1 | 
|      12095 |              2 | 
|      12096 |              0 | 
|      12097 |              0 | 
|      12097 |              1 | 
|      12097 |              2 | 
|      12097 |              3 | 
|      12097 |              4 | 
|      12097 |              5 | 
+------------+----------------+
115 rows in set (0.02 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=135;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      12106 |              0 | 
|      12106 |              1 | 
|      12106 |              2 | 
|      12106 |              3 | 
|      12106 |              4 | 
|      12106 |              5 | 
|      12106 |              6 | 
|      12106 |              7 | 
|      12106 |              8 | 
|      12106 |              9 | 
|      12107 |              0 | 
|      12107 |              1 | 
|      12107 |              2 | 
|      12107 |              3 | 
|      12107 |              4 | 
|      12107 |              5 | 
|      12107 |              6 | 
|      12107 |              7 | 
|      12107 |              8 | 
|      12107 |              9 | 
|      12108 |              0 | 
|      12108 |              1 | 
|      12108 |              2 | 
|      12108 |              3 | 
|      12108 |              4 | 
|      12108 |              5 | 
|      12108 |              6 | 
|      12108 |              7 | 
|      12108 |              8 | 
|      12108 |              9 | 
|      12108 |             10 | 
|      12109 |              0 | 
|      12109 |              1 | 
|      12109 |              2 | 
|      12110 |              0 | 
|      12110 |              1 | 
|      12110 |              2 | 
|      12110 |              3 | 
|      12111 |              0 | 
|      12111 |              1 | 
|      12111 |              2 | 
|      12111 |              3 | 
|      12112 |              0 | 
|      12112 |              1 | 
|      12112 |              2 | 
|      12112 |              3 | 
|      12112 |              4 | 
|      12112 |              5 | 
|      12112 |              6 | 
|      12112 |              7 | 
|      12112 |              8 | 
|      12112 |              9 | 
|      12113 |              0 | 
|      12113 |              1 | 
|      12113 |              2 | 
|      12113 |              3 | 
|      12113 |              4 | 
|      12113 |              5 | 
|      12113 |              6 | 
|      12113 |              7 | 
|      12113 |              8 | 
|      12113 |              9 | 
|      12114 |              0 | 
|      12114 |              1 | 
|      12114 |              2 | 
|      12114 |              3 | 
|      12114 |              4 | 
|      12114 |              5 | 
|      12114 |              6 | 
|      12114 |              7 | 
+------------+----------------+
70 rows in set (0.01 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=136;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      12115 |              0 | 
|      12115 |              1 | 
|      12116 |              0 | 
|      12116 |              1 | 
|      12116 |              2 | 
|      12116 |              3 | 
|      12116 |              4 | 
|      12116 |              5 | 
|      12116 |              6 | 
|      12116 |              7 | 
|      12116 |              8 | 
|      12117 |              0 | 
|      12118 |              0 | 
|      12118 |              1 | 
|      12118 |              2 | 
|      12118 |              3 | 
|      12118 |              4 | 
|      12118 |              5 | 
|      12118 |              6 | 
|      12118 |              7 | 
|      12118 |              8 | 
|      12118 |              9 | 
|      12119 |              0 | 
|      12119 |              1 | 
|      12119 |              2 | 
|      12119 |              3 | 
|      12119 |              4 | 
|      12119 |              5 | 
|      12119 |              6 | 
|      12119 |              7 | 
|      12119 |              8 | 
|      12119 |              9 | 
|      12120 |              0 | 
